example_id                                                                            | status  | run_time        |
./spec/lib/llama_bot_rails/controller_extensions_spec.rb[1:5:3:1]                     | passed  | 0.00051 seconds |
./spec/lib/llama_bot_rails/display_time_zone_spec.rb[1:1:1]                           | passed  | 0.00182 seconds |
./spec/lib/llama_bot_rails/display_time_zone_spec.rb[1:1:2]                           | passed  | 0.00066 seconds |
./spec/lib/llama_bot_rails/display_time_zone_spec.rb[1:1:3]                           | passed  | 0.00179 seconds |
./spec/lib/llama_bot_rails/display_time_zone_spec.rb[1:1:4]                           | passed  | 0.00069 seconds |
./spec/lib/llama_bot_rails/display_time_zone_spec.rb[1:2:1]                           | passed  | 0.00073 seconds |
./spec/lib/llama_bot_rails/display_time_zone_spec.rb[1:2:2]                           | passed  | 0.00062 seconds |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:1]                              | passed  | 0.00119 seconds |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:2]                              | passed  | 0.00108 seconds |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:3]                              | passed  | 0.00087 seconds |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:4]                              | passed  | 0.0009 seconds  |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:5:1]                            | passed  | 0.00077 seconds |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:5:2]                            | passed  | 0.00085 seconds |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:5:3]                            | passed  | 0.00036 seconds |
./spec/lib/llama_bot_rails/error_feed_token_spec.rb[1:5:4]                            | passed  | 0.00035 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:1]                                   | passed  | 0.00057 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:2]                                   | passed  | 0.00076 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:3]                                   | passed  | 0.02081 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:4]                                   | passed  | 0.00091 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:5]                                   | passed  | 0.00072 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:6]                                   | passed  | 0.00058 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:7]                                   | passed  | 0.0008 seconds  |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:1:8]                                   | passed  | 0.00039 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:2:1]                                   | passed  | 0.00101 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[1:2:2]                                   | passed  | 0.00057 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[2:1]                                     | passed  | 0.0016 seconds  |
./spec/lib/llama_bot_rails/error_log_spec.rb[2:2]                                     | passed  | 0.00365 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[2:3]                                     | passed  | 0.00532 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[2:4]                                     | passed  | 0.00284 seconds |
./spec/lib/llama_bot_rails/error_log_spec.rb[2:5]                                     | passed  | 0.00088 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:1]                              | passed  | 0.00044 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:2]                              | passed  | 0.00046 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:3]                              | passed  | 0.00104 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:4]                              | passed  | 0.00066 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:5]                              | passed  | 0.00064 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:6:1]                            | passed  | 0.00113 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:6:2]                            | passed  | 0.00045 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:6:3]                            | passed  | 0.00046 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:6:4]                            | passed  | 0.00055 seconds |
./spec/lib/llama_bot_rails/error_subscriber_spec.rb[1:7]                              | passed  | 0.00031 seconds |
./spec/lib/llama_bot_rails/error_telemetry_middleware_spec.rb[1:1]                    | passed  | 0.00138 seconds |
./spec/lib/llama_bot_rails/error_telemetry_middleware_spec.rb[1:2]                    | passed  | 0.00222 seconds |
./spec/lib/llama_bot_rails/error_telemetry_middleware_spec.rb[1:3]                    | passed  | 0.00233 seconds |
./spec/lib/llama_bot_rails/error_telemetry_middleware_spec.rb[1:4]                    | passed  | 0.00132 seconds |
./spec/lib/llama_bot_rails/error_telemetry_middleware_spec.rb[1:5]                    | passed  | 0.00596 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:1:1]                          | passed  | 0.00129 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:1:2]                          | passed  | 0.00414 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:1:3]                          | passed  | 0.00115 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:1]                          | passed  | 0.00196 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:2]                          | passed  | 0.0024 seconds  |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:3]                          | passed  | 0.00169 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:4]                          | passed  | 0.00143 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:5]                          | passed  | 0.00094 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:6]                          | passed  | 0.00154 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:7]                          | passed  | 0.00046 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:8]                          | passed  | 0.00206 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:9]                          | passed  | 0.00225 seconds |
./spec/lib/llama_bot_rails/guid_user_resolver_spec.rb[1:2:10]                         | passed  | 0.0007 seconds  |
./spec/lib/llama_bot_rails/inbox_landing_spec.rb[1:1]                                 | passed  | 0.00318 seconds |
./spec/lib/llama_bot_rails/inbox_landing_spec.rb[1:2]                                 | passed  | 0.00354 seconds |
./spec/lib/llama_bot_rails/inbox_landing_spec.rb[1:3]                                 | passed  | 0.00266 seconds |
./spec/lib/llama_bot_rails/inbox_landing_spec.rb[1:4]                                 | passed  | 0.00511 seconds |
./spec/lib/llama_bot_rails/inbox_landing_spec.rb[1:5]                                 | passed  | 0.00367 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:1:1]                                   | passed  | 0.00074 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:1:2:1]                                 | passed  | 0.00086 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:2:1]                                   | passed  | 0.00076 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:2:2:1]                                 | passed  | 0.00083 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:1:1]                                 | passed  | 0.00077 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:1:2]                                 | passed  | 0.00097 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:1:3]                                 | passed  | 0.00097 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:2:1]                                 | passed  | 0.00103 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:3:1]                                 | passed  | 0.0009 seconds  |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:4:1]                                 | passed  | 0.00095 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:5:1]                                 | passed  | 0.00084 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:6:1]                                 | passed  | 0.0014 seconds  |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:7:1]                                 | passed  | 0.00089 seconds |
./spec/lib/llama_bot_rails/llama_bot_spec.rb[1:3:7:2]                                 | passed  | 0.0033 seconds  |
./spec/lib/llama_bot_rails/mothership_reporter_error_log_spec.rb[1:1]                 | passed  | 0.00068 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_error_log_spec.rb[1:2]                 | passed  | 0.00067 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_error_log_spec.rb[1:3]                 | passed  | 0.00036 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_error_log_spec.rb[1:4]                 | passed  | 0.00074 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_error_log_spec.rb[1:5]                 | passed  | 0.00033 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:1:1]                         | passed  | 0.00066 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:1:2]                         | passed  | 0.00053 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:1:3]                         | passed  | 0.00057 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:1:4]                         | passed  | 0.00057 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:1:5]                         | passed  | 0.00154 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:2:1]                         | passed  | 0.00122 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:2:2]                         | passed  | 0.00133 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:2:3]                         | passed  | 0.00109 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:2:4]                         | passed  | 0.00105 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:2:5]                         | passed  | 0.00103 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:3:1]                         | passed  | 0.00171 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:3:2]                         | passed  | 0.00112 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:4:1]                         | passed  | 0.00122 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:4:2]                         | passed  | 0.00192 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:4:3]                         | passed  | 0.00138 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:4:4]                         | passed  | 0.00096 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:4:5]                         | passed  | 0.00044 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:5:1]                         | passed  | 0.00049 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:5:2]                         | passed  | 0.00109 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:5:3]                         | passed  | 0.00269 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:5:4]                         | passed  | 0.00102 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:5:5]                         | passed  | 0.00109 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:6:1]                         | passed  | 0.00162 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:6:2]                         | passed  | 0.00113 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:6:3]                         | passed  | 0.00223 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:7:1]                         | passed  | 0.05984 seconds |
./spec/lib/llama_bot_rails/mothership_reporter_spec.rb[1:8:1]                         | passed  | 0.00263 seconds |
./spec/lib/llama_bot_rails/redeem_rails_grant_spec.rb[1:1]                            | passed  | 0.0008 seconds  |
./spec/lib/llama_bot_rails/redeem_rails_grant_spec.rb[1:2]                            | passed  | 0.0011 seconds  |
./spec/lib/llama_bot_rails/redeem_rails_grant_spec.rb[1:3]                            | passed  | 0.0007 seconds  |
./spec/lib/llama_bot_rails/redeem_rails_grant_spec.rb[1:4]                            | passed  | 0.0006 seconds  |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:1:1]                             | passed  | 0.0009 seconds  |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:1:2]                             | passed  | 0.00093 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:1:3]                             | passed  | 0.00189 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:1:4]                             | passed  | 0.00083 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:2:1]                             | passed  | 0.00034 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:2:2]                             | passed  | 0.00188 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:2:3]                             | passed  | 0.00063 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:2:4]                             | passed  | 0.00121 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:3:1]                             | passed  | 0.00028 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:3:2]                             | passed  | 0.00026 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:3:3]                             | passed  | 0.00043 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:4:1]                             | passed  | 0.00035 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:4:2]                             | passed  | 0.00046 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:4:3]                             | passed  | 0.00059 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:5:1]                             | passed  | 0.00035 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:6:1]                             | passed  | 0.00035 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:6:2]                             | passed  | 0.00036 seconds |
./spec/lib/llama_bot_rails/security_config_spec.rb[1:6:3]                             | passed  | 0.00037 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:1:1]                                  | passed  | 0.00031 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:1:2]                                  | passed  | 0.00033 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:1:3]                                  | passed  | 0.00063 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:1:4]                                  | passed  | 0.00035 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:1:5]                                  | passed  | 0.0009 seconds  |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:2:1:1]                                | passed  | 0.00041 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:2:1:2]                                | passed  | 0.00064 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:2:1:3]                                | passed  | 0.00041 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:2:2:1]                                | passed  | 0.00047 seconds |
./spec/lib/llama_bot_rails/sso_helper_spec.rb[1:2:3]                                  | passed  | 0.00049 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:1:1]                           | passed  | 0.00055 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:1:2]                           | passed  | 0.00042 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:1:3]                           | passed  | 0.00044 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:1:4]                           | passed  | 0.00046 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:1:5]                           | passed  | 0.00062 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:2:1]                           | passed  | 0.00034 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:2:2]                           | passed  | 0.00029 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:3:1]                           | passed  | 0.00087 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:3:2]                           | passed  | 0.00061 seconds |
./spec/lib/llama_bot_rails/storage_integrity_spec.rb[1:3:3]                           | passed  | 0.00088 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:1:1:1]                             | passed  | 0.00082 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:1:1:2]                             | passed  | 0.00044 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:1:1:3]                             | passed  | 0.00049 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:1:2:1]                             | passed  | 0.00052 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:1:3:1]                             | passed  | 0.00034 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:1:3:2]                             | passed  | 0.00032 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:2:1:1]                             | passed  | 0.0004 seconds  |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:2:1:2]                             | passed  | 0.00039 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:2:1:3]                             | passed  | 0.00035 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:2:2:1]                             | passed  | 0.00046 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:2:3:1]                             | passed  | 0.0009 seconds  |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:2:3:2]                             | passed  | 0.00031 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:2:3:3]                             | passed  | 0.00031 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:3:1:1]                             | passed  | 0.00088 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:3:1:2]                             | passed  | 0.00054 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:3:1:3]                             | passed  | 0.00041 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:3:2:1]                             | passed  | 0.00034 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:3:2:2]                             | passed  | 0.00033 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:4:1]                               | passed  | 0.00207 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:4:2]                               | passed  | 0.00195 seconds |
./spec/lib/llama_bot_rails/user_resolver_spec.rb[1:4:3]                               | passed  | 0.00207 seconds |
./spec/lib/scaffold_columns_spec.rb[1:1:1]                                            | passed  | 0.00083 seconds |
./spec/lib/scaffold_columns_spec.rb[1:1:2]                                            | passed  | 0.00056 seconds |
./spec/lib/scaffold_columns_spec.rb[1:1:3]                                            | passed  | 0.00048 seconds |
./spec/lib/scaffold_columns_spec.rb[1:1:4]                                            | passed  | 0.00046 seconds |
./spec/lib/scaffold_columns_spec.rb[1:1:5]                                            | passed  | 0.0006 seconds  |
./spec/lib/scaffold_columns_spec.rb[1:2:1]                                            | passed  | 0.00045 seconds |
./spec/lib/scaffold_columns_spec.rb[1:2:2]                                            | passed  | 0.00048 seconds |
./spec/lib/scaffold_columns_spec.rb[1:3:1]                                            | passed  | 0.00179 seconds |
./spec/lib/scaffold_columns_spec.rb[1:3:2]                                            | passed  | 0.00053 seconds |
./spec/lib/scaffold_columns_spec.rb[1:4:1]                                            | passed  | 0.00049 seconds |
./spec/lib/scaffold_columns_spec.rb[1:5:1]                                            | passed  | 0.00048 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:1:1]                                          | passed  | 0.00411 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:1:2]                                          | passed  | 0.00376 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:1:3]                                          | passed  | 0.00469 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:1:4]                                          | passed  | 0.00318 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:1:5]                                          | passed  | 0.00387 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:2:1]                                          | passed  | 0.00288 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:3:1]                                          | passed  | 0.00298 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:3:2]                                          | passed  | 0.00312 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:3:3]                                          | passed  | 0.00325 seconds |
./spec/lib/scaffold_filtering_spec.rb[1:3:4]                                          | passed  | 0.00293 seconds |
./spec/mailers/llama_bot_rails/feedback_mailer_spec.rb[1:1:1]                         | passed  | 0.01402 seconds |
./spec/mailers/llama_bot_rails/feedback_mailer_spec.rb[1:1:2]                         | passed  | 0.0046 seconds  |
./spec/mailers/llama_bot_rails/feedback_mailer_spec.rb[1:1:3]                         | passed  | 0.00673 seconds |
./spec/mailers/llama_bot_rails/feedback_mailer_spec.rb[1:2:1]                         | passed  | 0.0042 seconds  |
./spec/mailers/llama_bot_rails/feedback_mailer_spec.rb[1:2:2]                         | passed  | 0.00324 seconds |
./spec/mailers/llama_bot_rails/feedback_mailer_spec.rb[1:2:3]                         | passed  | 0.00273 seconds |
./spec/mailers/llama_bot_rails/release_mailer_spec.rb[1:1:1]                          | passed  | 0.01416 seconds |
./spec/mailers/llama_bot_rails/release_mailer_spec.rb[1:1:2]                          | passed  | 0.36875 seconds |
./spec/mailers/llama_bot_rails/release_mailer_spec.rb[1:1:3]                          | passed  | 0.01366 seconds |
./spec/migrations/add_llamapress_user_guid_to_users_spec.rb[1:1]                      | passed  | 0.00052 seconds |
./spec/migrations/add_llamapress_user_guid_to_users_spec.rb[1:2]                      | passed  | 0.00459 seconds |
./spec/migrations/add_llamapress_user_guid_to_users_spec.rb[1:3]                      | passed  | 0.00264 seconds |
./spec/migrations/add_llamapress_user_guid_to_users_spec.rb[1:4]                      | passed  | 0.00248 seconds |
./spec/models/llama_bot_rails/conversation_participant_spec.rb[1:1:1]                 | passed  | 0.02306 seconds |
./spec/models/llama_bot_rails/conversation_participant_spec.rb[1:1:2]                 | passed  | 0.01061 seconds |
./spec/models/llama_bot_rails/conversation_participant_spec.rb[1:1:3]                 | passed  | 0.02569 seconds |
./spec/models/llama_bot_rails/conversation_participant_spec.rb[1:1:4]                 | passed  | 0.01667 seconds |
./spec/models/llama_bot_rails/conversation_participant_spec.rb[1:1:5]                 | passed  | 0.00984 seconds |
./spec/models/llama_bot_rails/conversation_participant_spec.rb[1:1:6]                 | passed  | 0.01565 seconds |
./spec/models/llama_bot_rails/conversation_participant_spec.rb[1:1:7]                 | passed  | 0.00697 seconds |
./spec/models/llama_bot_rails/notification_spec.rb[1:1:1]                             | passed  | 0.00654 seconds |
./spec/models/llama_bot_rails/notification_spec.rb[1:1:2]                             | passed  | 0.00384 seconds |
./spec/models/llama_bot_rails/notification_spec.rb[1:1:3]                             | passed  | 0.00335 seconds |
./spec/models/llama_bot_rails/notification_spec.rb[1:2:1]                             | passed  | 0.00881 seconds |
./spec/models/llama_bot_rails/release_spec.rb[1:1:1]                                  | passed  | 0.00246 seconds |
./spec/models/llama_bot_rails/release_spec.rb[1:1:2]                                  | passed  | 0.00175 seconds |
./spec/models/llama_bot_rails/release_spec.rb[1:2:1]                                  | passed  | 0.00313 seconds |
./spec/models/llama_bot_rails/release_spec.rb[1:2:2]                                  | passed  | 0.00332 seconds |
./spec/models/llama_bot_rails/release_spec.rb[1:3:1]                                  | passed  | 0.00254 seconds |
./spec/models/llama_bot_rails/release_spec.rb[1:3:2]                                  | passed  | 0.00257 seconds |
./spec/requests/agent_streaming_spec.rb[1:1]                                          | failed  | 0.21279 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:1]                    | passed  | 0.0018 seconds  |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:2]                    | passed  | 0.0021 seconds  |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:3]                    | passed  | 0.00257 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:4]                    | passed  | 0.00176 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:5]                    | passed  | 0.00556 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:6]                    | passed  | 0.00175 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:7]                    | passed  | 0.00176 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:8]                    | passed  | 0.00165 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:9]                    | passed  | 0.00144 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:10]                   | passed  | 0.00134 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:11]                   | passed  | 0.02898 seconds |
./spec/requests/llama_bot_rails/page_config_injection_spec.rb[1:12]                   | passed  | 0.00257 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:1:1]                          | passed  | 0.00164 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:1:2]                          | passed  | 0.00161 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:1:3]                          | passed  | 0.00159 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:2:1]                          | passed  | 0.00164 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:2:2]                          | passed  | 0.00161 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:3:1]                          | passed  | 0.00371 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:3:2]                          | passed  | 0.00166 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:3:3]                          | passed  | 0.00163 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:3:4]                          | passed  | 0.00182 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:3:5]                          | passed  | 0.00182 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:4:1]                          | passed  | 0.00152 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:4:2]                          | passed  | 0.0016 seconds  |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:4:3]                          | passed  | 0.00158 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:4:4]                          | passed  | 0.0017 seconds  |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:4:5]                          | passed  | 0.00167 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:4:6]                          | passed  | 0.00168 seconds |
./spec/requests/llama_bot_rails/unified_login_spec.rb[1:5:1]                          | passed  | 0.00141 seconds |
./spec/requests/session_expiry_json_spec.rb[1:1]                                      | passed  | 0.00222 seconds |
./spec/requests/session_expiry_json_spec.rb[1:2]                                      | passed  | 0.00186 seconds |
./spec/requests/session_expiry_json_spec.rb[1:3]                                      | passed  | 0.00402 seconds |
./spec/requests/session_expiry_json_spec.rb[1:4]                                      | passed  | 0.00202 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:1]                              | passed  | 0.00071 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:2]                              | passed  | 0.00073 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:3]                              | passed  | 0.00066 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:4]                              | passed  | 0.00072 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:5]                              | passed  | 0.00078 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:6]                              | passed  | 0.00075 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:7]                              | passed  | 0.0007 seconds  |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:1:8]                              | passed  | 0.00078 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:2:1]                              | passed  | 0.00067 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:2:2]                              | passed  | 0.00079 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:3:1]                              | passed  | 0.00224 seconds |
